date_time,game_count,day_of_week,hour_of_day,num_day_of_week,month,day_of_month
2016-02-08 22:00:00,39,mon,22,0,2,8
2016-02-08 23:00:00,20,mon,23,0,2,8
2016-02-09 00:00:00,19,tue,0,1,2,9
2016-02-09 01:00:00,17,tue,1,1,2,9
2016-02-09 02:00:00,15,tue,2,1,2,9
2016-02-09 03:00:00,20,tue,3,1,2,9
2016-02-09 04:00:00,34,tue,4,1,2,9
2016-02-09 05:00:00,21,tue,5,1,2,9
2016-02-09 06:00:00,13,tue,6,1,2,9
2016-02-09 07:00:00,6,tue,7,1,2,9
2016-02-09 08:00:00,24,tue,8,1,2,9
2016-02-09 09:00:00,9,tue,9,1,2,9
2016-02-09 10:00:00,19,tue,10,1,2,9
2016-02-09 11:00:00,53,tue,11,1,2,9
2016-02-09 12:00:00,55,tue,12,1,2,9
2016-02-09 13:00:00,32,tue,13,1,2,9
2016-02-09 14:00:00,35,tue,14,1,2,9
2016-02-09 15:00:00,30,tue,15,1,2,9
2016-02-09 16:00:00,30,tue,16,1,2,9
2016-02-09 17:00:00,36,tue,17,1,2,9
2016-02-09 18:00:00,46,tue,18,1,2,9
2016-02-09 19:00:00,42,tue,19,1,2,9
2016-02-09 20:00:00,33,tue,20,1,2,9
2016-02-09 21:00:00,42,tue,21,1,2,9
2016-02-09 22:00:00,63,tue,22,1,2,9
2016-02-09 23:00:00,56,tue,23,1,2,9
2016-02-10 00:00:00,41,wed,0,2,2,10
2016-02-10 01:00:00,34,wed,1,2,2,10
2016-02-10 02:00:00,19,wed,2,2,2,10
2016-02-10 03:00:00,17,wed,3,2,2,10
2016-02-10 04:00:00,11,wed,4,2,2,10
2016-02-10 05:00:00,7,wed,5,2,2,10
2016-02-10 06:00:00,4,wed,6,2,2,10
2016-02-10 07:00:00,15,wed,7,2,2,10
2016-02-10 08:00:00,5,wed,8,2,2,10
2016-02-10 09:00:00,10,wed,9,2,2,10
2016-02-10 10:00:00,28,wed,10,2,2,10
2016-02-10 11:00:00,38,wed,11,2,2,10
2016-02-10 12:00:00,42,wed,12,2,2,10
2016-02-10 13:00:00,42,wed,13,2,2,10
2016-02-10 14:00:00,31,wed,14,2,2,10
2016-02-10 15:00:00,30,wed,15,2,2,10
2016-02-10 16:00:00,12,wed,16,2,2,10
2016-02-10 17:00:00,30,wed,17,2,2,10
2016-02-10 18:00:00,49,wed,18,2,2,10
2016-02-10 19:00:00,20,wed,19,2,2,10
2016-02-10 20:00:00,22,wed,20,2,2,10
2016-02-10 21:00:00,54,wed,21,2,2,10
2016-02-10 22:00:00,51,wed,22,2,2,10
2016-02-10 23:00:00,21,wed,23,2,2,10
2016-02-11 00:00:00,28,thur,0,3,2,11
2016-02-11 01:00:00,25,thur,1,3,2,11
2016-02-11 02:00:00,11,thur,2,3,2,11
2016-02-11 03:00:00,3,thur,3,3,2,11
2016-02-11 04:00:00,11,thur,4,3,2,11
2016-02-11 05:00:00,7,thur,5,3,2,11
2016-02-11 06:00:00,20,thur,6,3,2,11
2016-02-11 07:00:00,21,thur,7,3,2,11
2016-02-11 08:00:00,9,thur,8,3,2,11
2016-02-11 09:00:00,23,thur,9,3,2,11
2016-02-11 10:00:00,13,thur,10,3,2,11
2016-02-11 11:00:00,17,thur,11,3,2,11
2016-02-11 12:00:00,24,thur,12,3,2,11
2016-02-11 13:00:00,40,thur,13,3,2,11
2016-02-11 14:00:00,37,thur,14,3,2,11
2016-02-11 15:00:00,21,thur,15,3,2,11
2016-02-11 16:00:00,43,thur,16,3,2,11
2016-02-11 17:00:00,33,thur,17,3,2,11
2016-02-11 18:00:00,36,thur,18,3,2,11
2016-02-11 19:00:00,71,thur,19,3,2,11
2016-02-11 20:00:00,51,thur,20,3,2,11
2016-02-11 21:00:00,29,thur,21,3,2,11
2016-02-11 22:00:00,36,thur,22,3,2,11
2016-02-11 23:00:00,41,thur,23,3,2,11
2016-02-12 00:00:00,55,fri,0,4,2,12
2016-02-12 01:00:00,38,fri,1,4,2,12
2016-02-12 02:00:00,25,fri,2,4,2,12
2016-02-12 03:00:00,17,fri,3,4,2,12
2016-02-12 04:00:00,11,fri,4,4,2,12
2016-02-12 05:00:00,16,fri,5,4,2,12
2016-02-12 06:00:00,12,fri,6,4,2,12
2016-02-12 07:00:00,12,fri,7,4,2,12
2016-02-12 08:00:00,27,fri,8,4,2,12
2016-02-12 09:00:00,43,fri,9,4,2,12
2016-02-12 10:00:00,32,fri,10,4,2,12
2016-02-12 11:00:00,30,fri,11,4,2,12
2016-02-12 12:00:00,38,fri,12,4,2,12
2016-02-12 13:00:00,31,fri,13,4,2,12
2016-02-12 14:00:00,34,fri,14,4,2,12
2016-02-12 15:00:00,63,fri,15,4,2,12
2016-02-12 16:00:00,55,fri,16,4,2,12
2016-02-12 17:00:00,46,fri,17,4,2,12
2016-02-12 18:00:00,36,fri,18,4,2,12
2016-02-12 19:00:00,36,fri,19,4,2,12
2016-02-12 20:00:00,70,fri,20,4,2,12
2016-02-12 21:00:00,59,fri,21,4,2,12
2016-02-12 22:00:00,38,fri,22,4,2,12
2016-02-12 23:00:00,23,fri,23,4,2,12
2016-02-13 00:00:00,28,sat,0,5,2,13
2016-02-13 01:00:00,20,sat,1,5,2,13
2016-02-13 02:00:00,17,sat,2,5,2,13
2016-02-13 03:00:00,9,sat,3,5,2,13
2016-02-13 04:00:00,16,sat,4,5,2,13
2016-02-13 05:00:00,22,sat,5,5,2,13
2016-02-13 06:00:00,40,sat,6,5,2,13
2016-02-13 07:00:00,25,sat,7,5,2,13
2016-02-13 08:00:00,35,sat,8,5,2,13
2016-02-13 09:00:00,16,sat,9,5,2,13
2016-02-13 10:00:00,29,sat,10,5,2,13
2016-02-13 11:00:00,45,sat,11,5,2,13
2016-02-13 12:00:00,45,sat,12,5,2,13
2016-02-13 13:00:00,47,sat,13,5,2,13
2016-02-13 14:00:00,34,sat,14,5,2,13
2016-02-13 15:00:00,61,sat,15,5,2,13
2016-02-13 16:00:00,62,sat,16,5,2,13
2016-02-13 17:00:00,47,sat,17,5,2,13
2016-02-13 18:00:00,50,sat,18,5,2,13
2016-02-13 19:00:00,43,sat,19,5,2,13
2016-02-13 20:00:00,50,sat,20,5,2,13
2016-02-13 21:00:00,43,sat,21,5,2,13
2016-02-13 22:00:00,60,sat,22,5,2,13
2016-02-13 23:00:00,31,sat,23,5,2,13
2016-02-14 00:00:00,17,sun,0,6,2,14
2016-02-14 01:00:00,22,sun,1,6,2,14
2016-02-14 02:00:00,29,sun,2,6,2,14
2016-02-14 03:00:00,13,sun,3,6,2,14
2016-02-14 04:00:00,9,sun,4,6,2,14
2016-02-14 05:00:00,5,sun,5,6,2,14
2016-02-14 06:00:00,5,sun,6,6,2,14
2016-02-14 07:00:00,7,sun,7,6,2,14
2016-02-14 08:00:00,20,sun,8,6,2,14
2016-02-14 09:00:00,15,sun,9,6,2,14
2016-02-14 10:00:00,15,sun,10,6,2,14
2016-02-14 11:00:00,18,sun,11,6,2,14
2016-02-14 12:00:00,14,sun,12,6,2,14
2016-02-14 13:00:00,39,sun,13,6,2,14
2016-02-14 14:00:00,51,sun,14,6,2,14
2016-02-14 15:00:00,48,sun,15,6,2,14
2016-02-14 16:00:00,26,sun,16,6,2,14
2016-02-14 17:00:00,35,sun,17,6,2,14
2016-02-14 18:00:00,4,sun,18,6,2,14
2016-02-14 19:00:00,5,sun,19,6,2,14
2016-02-14 20:00:00,13,sun,20,6,2,14
2016-02-14 21:00:00,18,sun,21,6,2,14
2016-02-14 22:00:00,18,sun,22,6,2,14
2016-02-14 23:00:00,28,sun,23,6,2,14
2016-02-15 00:00:00,14,mon,0,0,2,15
2016-02-15 01:00:00,19,mon,1,0,2,15
2016-02-15 02:00:00,19,mon,2,0,2,15
2016-02-15 03:00:00,11,mon,3,0,2,15
2016-02-15 04:00:00,22,mon,4,0,2,15
2016-02-15 05:00:00,29,mon,5,0,2,15
2016-02-15 06:00:00,15,mon,6,0,2,15
2016-02-15 07:00:00,9,mon,7,0,2,15
2016-02-15 08:00:00,7,mon,8,0,2,15
2016-02-15 09:00:00,27,mon,9,0,2,15
2016-02-15 10:00:00,14,mon,10,0,2,15
2016-02-15 11:00:00,25,mon,11,0,2,15
2016-02-15 12:00:00,46,mon,12,0,2,15
2016-02-15 13:00:00,14,mon,13,0,2,15
2016-02-15 14:00:00,39,mon,14,0,2,15
2016-02-15 15:00:00,56,mon,15,0,2,15
2016-02-15 16:00:00,48,mon,16,0,2,15
2016-02-15 17:00:00,42,mon,17,0,2,15
2016-02-15 18:00:00,40,mon,18,0,2,15
2016-02-15 19:00:00,42,mon,19,0,2,15
2016-02-15 20:00:00,60,mon,20,0,2,15
2016-02-15 21:00:00,42,mon,21,0,2,15
2016-02-15 22:00:00,33,mon,22,0,2,15
2016-02-15 23:00:00,45,mon,23,0,2,15
2016-02-16 00:00:00,33,tue,0,1,2,16
2016-02-16 01:00:00,18,tue,1,1,2,16
2016-02-16 02:00:00,24,tue,2,1,2,16
2016-02-16 03:00:00,11,tue,3,1,2,16
2016-02-16 04:00:00,13,tue,4,1,2,16
2016-02-16 05:00:00,13,tue,5,1,2,16
2016-02-16 06:00:00,36,tue,6,1,2,16
2016-02-16 07:00:00,39,tue,7,1,2,16
2016-02-16 08:00:00,22,tue,8,1,2,16
2016-02-16 09:00:00,32,tue,9,1,2,16
2016-02-16 10:00:00,44,tue,10,1,2,16
2016-02-16 11:00:00,60,tue,11,1,2,16
2016-02-16 12:00:00,32,tue,12,1,2,16
2016-02-16 13:00:00,32,tue,13,1,2,16
2016-02-16 14:00:00,61,tue,14,1,2,16
2016-02-16 15:00:00,46,tue,15,1,2,16
2016-02-16 16:00:00,48,tue,16,1,2,16
2016-02-16 17:00:00,35,tue,17,1,2,16
2016-02-16 18:00:00,63,tue,18,1,2,16
2016-02-16 19:00:00,44,tue,19,1,2,16
2016-02-16 20:00:00,34,tue,20,1,2,16
2016-02-16 21:00:00,48,tue,21,1,2,16
2016-02-16 22:00:00,58,tue,22,1,2,16
2016-02-16 23:00:00,42,tue,23,1,2,16
2016-02-17 00:00:00,30,wed,0,2,2,17
2016-02-17 01:00:00,15,wed,1,2,2,17
2016-02-17 02:00:00,34,wed,2,2,2,17
2016-02-17 03:00:00,22,wed,3,2,2,17
2016-02-17 04:00:00,7,wed,4,2,2,17
2016-02-17 05:00:00,19,wed,5,2,2,17
2016-02-17 06:00:00,20,wed,6,2,2,17
2016-02-17 07:00:00,20,wed,7,2,2,17
2016-02-17 08:00:00,21,wed,8,2,2,17
2016-02-17 09:00:00,19,wed,9,2,2,17
2016-02-17 10:00:00,17,wed,10,2,2,17
2016-02-17 11:00:00,11,wed,11,2,2,17
2016-02-17 12:00:00,22,wed,12,2,2,17
2016-02-17 13:00:00,31,wed,13,2,2,17
2016-02-17 14:00:00,40,wed,14,2,2,17
2016-02-17 15:00:00,43,wed,15,2,2,17
2016-02-17 16:00:00,13,wed,16,2,2,17
2016-02-17 17:00:00,20,wed,17,2,2,17
2016-02-17 18:00:00,62,wed,18,2,2,17
2016-02-17 19:00:00,44,wed,19,2,2,17
2016-02-17 20:00:00,27,wed,20,2,2,17
2016-02-17 21:00:00,36,wed,21,2,2,17
2016-02-17 22:00:00,53,wed,22,2,2,17
2016-02-17 23:00:00,11,wed,23,2,2,17
2016-02-18 00:00:00,17,thur,0,3,2,18
2016-02-18 01:00:00,15,thur,1,3,2,18
2016-02-18 02:00:00,14,thur,2,3,2,18
2016-02-18 03:00:00,25,thur,3,3,2,18
2016-02-18 04:00:00,19,thur,4,3,2,18
2016-02-18 05:00:00,33,thur,5,3,2,18
2016-02-18 06:00:00,12,thur,6,3,2,18
2016-02-18 07:00:00,31,thur,7,3,2,18
2016-02-18 08:00:00,22,thur,8,3,2,18
2016-02-18 09:00:00,11,thur,9,3,2,18
2016-02-18 10:00:00,26,thur,10,3,2,18
2016-02-18 11:00:00,37,thur,11,3,2,18
2016-02-18 12:00:00,43,thur,12,3,2,18
2016-02-18 13:00:00,47,thur,13,3,2,18
2016-02-18 14:00:00,41,thur,14,3,2,18
2016-02-18 15:00:00,29,thur,15,3,2,18
2016-02-18 16:00:00,19,thur,16,3,2,18
2016-02-18 17:00:00,29,thur,17,3,2,18
2016-02-18 18:00:00,27,thur,18,3,2,18
2016-02-18 19:00:00,50,thur,19,3,2,18
2016-02-18 20:00:00,35,thur,20,3,2,18
2016-02-18 21:00:00,46,thur,21,3,2,18
2016-02-18 22:00:00,39,thur,22,3,2,18
2016-02-18 23:00:00,28,thur,23,3,2,18
2016-02-19 00:00:00,24,fri,0,4,2,19
2016-02-19 01:00:00,21,fri,1,4,2,19
2016-02-19 02:00:00,20,fri,2,4,2,19
2016-02-19 03:00:00,13,fri,3,4,2,19
2016-02-19 04:00:00,10,fri,4,4,2,19
2016-02-19 05:00:00,12,fri,5,4,2,19
2016-02-19 06:00:00,19,fri,6,4,2,19
2016-02-19 07:00:00,5,fri,7,4,2,19
2016-02-19 08:00:00,7,fri,8,4,2,19
2016-02-19 09:00:00,7,fri,9,4,2,19
2016-02-19 10:00:00,16,fri,10,4,2,19
2016-02-19 11:00:00,37,fri,11,4,2,19
2016-02-19 12:00:00,29,fri,12,4,2,19
2016-02-19 13:00:00,21,fri,13,4,2,19
2016-02-19 14:00:00,30,fri,14,4,2,19
2016-02-19 15:00:00,66,fri,15,4,2,19
2016-02-19 16:00:00,50,fri,16,4,2,19
2016-02-19 17:00:00,46,fri,17,4,2,19
2016-02-19 18:00:00,51,fri,18,4,2,19
2016-02-19 19:00:00,56,fri,19,4,2,19
2016-02-19 20:00:00,70,fri,20,4,2,19
2016-02-19 21:00:00,22,fri,21,4,2,19
2016-02-19 22:00:00,38,fri,22,4,2,19
2016-02-19 23:00:00,34,fri,23,4,2,19
2016-02-20 00:00:00,28,sat,0,5,2,20
2016-02-20 01:00:00,34,sat,1,5,2,20
2016-02-20 02:00:00,33,sat,2,5,2,20
2016-02-20 03:00:00,10,sat,3,5,2,20
2016-02-20 04:00:00,13,sat,4,5,2,20
2016-02-20 05:00:00,17,sat,5,5,2,20
2016-02-20 06:00:00,11,sat,6,5,2,20
2016-02-20 07:00:00,16,sat,7,5,2,20
2016-02-20 08:00:00,12,sat,8,5,2,20
2016-02-20 09:00:00,8,sat,9,5,2,20
2016-02-20 10:00:00,11,sat,10,5,2,20
2016-02-20 11:00:00,36,sat,11,5,2,20
2016-02-20 12:00:00,21,sat,12,5,2,20
2016-02-20 13:00:00,28,sat,13,5,2,20
2016-02-20 14:00:00,59,sat,14,5,2,20
2016-02-20 15:00:00,22,sat,15,5,2,20
2016-02-20 16:00:00,22,sat,16,5,2,20
2016-02-20 17:00:00,27,sat,17,5,2,20
2016-02-20 18:00:00,29,sat,18,5,2,20
2016-02-20 19:00:00,47,sat,19,5,2,20
2016-02-20 20:00:00,9,sat,20,5,2,20
2016-02-20 21:00:00,27,sat,21,5,2,20
2016-02-20 22:00:00,46,sat,22,5,2,20
2016-02-20 23:00:00,30,sat,23,5,2,20
2016-02-21 00:00:00,28,sun,0,6,2,21
2016-02-21 01:00:00,37,sun,1,6,2,21
2016-02-21 02:00:00,19,sun,2,6,2,21
2016-02-21 03:00:00,13,sun,3,6,2,21
2016-02-21 04:00:00,9,sun,4,6,2,21
2016-02-21 05:00:00,22,sun,5,6,2,21
2016-02-21 06:00:00,19,sun,6,6,2,21
2016-02-21 07:00:00,30,sun,7,6,2,21
2016-02-21 08:00:00,17,sun,8,6,2,21
2016-02-21 09:00:00,28,sun,9,6,2,21
2016-02-21 10:00:00,48,sun,10,6,2,21
2016-02-21 11:00:00,19,sun,11,6,2,21
2016-02-21 12:00:00,6,sun,12,6,2,21
2016-02-21 13:00:00,11,sun,13,6,2,21
2016-02-21 14:00:00,22,sun,14,6,2,21
2016-02-21 15:00:00,31,sun,15,6,2,21
2016-02-21 16:00:00,7,sun,16,6,2,21
2016-02-21 17:00:00,1,sun,17,6,2,21
2016-02-21 18:00:00,2,sun,18,6,2,21
2016-02-21 19:00:00,0,sun,19,6,2,21
2016-02-21 20:00:00,6,sun,20,6,2,21
2016-02-21 21:00:00,5,sun,21,6,2,21
2016-02-21 22:00:00,9,sun,22,6,2,21
2016-02-21 23:00:00,11,sun,23,6,2,21
2016-02-22 00:00:00,39,mon,0,0,2,22
2016-02-22 01:00:00,28,mon,1,0,2,22
2016-02-22 02:00:00,29,mon,2,0,2,22
2016-02-22 03:00:00,22,mon,3,0,2,22
2016-02-22 04:00:00,6,mon,4,0,2,22
2016-02-22 05:00:00,18,mon,5,0,2,22
2016-02-22 06:00:00,14,mon,6,0,2,22
2016-02-22 07:00:00,29,mon,7,0,2,22
2016-02-22 08:00:00,29,mon,8,0,2,22
2016-02-22 09:00:00,53,mon,9,0,2,22
2016-02-22 10:00:00,35,mon,10,0,2,22
2016-02-22 11:00:00,36,mon,11,0,2,22
2016-02-22 12:00:00,78,mon,12,0,2,22
2016-02-22 13:00:00,58,mon,13,0,2,22
2016-02-22 14:00:00,70,mon,14,0,2,22
2016-02-22 15:00:00,57,mon,15,0,2,22
2016-02-22 16:00:00,50,mon,16,0,2,22
2016-02-22 17:00:00,69,mon,17,0,2,22
2016-02-22 18:00:00,88,mon,18,0,2,22
2016-02-22 19:00:00,48,mon,19,0,2,22
2016-02-22 20:00:00,38,mon,20,0,2,22
2016-02-22 21:00:00,42,mon,21,0,2,22
2016-02-22 22:00:00,37,mon,22,0,2,22
2016-02-22 23:00:00,20,mon,23,0,2,22
2016-02-23 00:00:00,27,tue,0,1,2,23
2016-02-23 01:00:00,51,tue,1,1,2,23
2016-02-23 02:00:00,3,tue,2,1,2,23
2016-02-23 03:00:00,29,tue,3,1,2,23
2016-02-23 04:00:00,22,tue,4,1,2,23
2016-02-23 05:00:00,15,tue,5,1,2,23
2016-02-23 06:00:00,23,tue,6,1,2,23
2016-02-23 07:00:00,14,tue,7,1,2,23
2016-02-23 08:00:00,18,tue,8,1,2,23
2016-02-23 09:00:00,10,tue,9,1,2,23
2016-02-23 10:00:00,9,tue,10,1,2,23
2016-02-23 11:00:00,19,tue,11,1,2,23
2016-02-23 12:00:00,19,tue,12,1,2,23
2016-02-23 13:00:00,32,tue,13,1,2,23
2016-02-23 14:00:00,21,tue,14,1,2,23
2016-02-23 15:00:00,47,tue,15,1,2,23
2016-02-23 16:00:00,26,tue,16,1,2,23
2016-02-23 17:00:00,2,tue,17,1,2,23
2016-02-23 18:00:00,24,tue,18,1,2,23
2016-02-23 19:00:00,22,tue,19,1,2,23
2016-02-23 20:00:00,30,tue,20,1,2,23
2016-02-23 21:00:00,31,tue,21,1,2,23
2016-02-23 22:00:00,37,tue,22,1,2,23
2016-02-23 23:00:00,42,tue,23,1,2,23
2016-02-24 00:00:00,30,wed,0,2,2,24
2016-02-24 01:00:00,24,wed,1,2,2,24
2016-02-24 02:00:00,11,wed,2,2,2,24
2016-02-24 03:00:00,12,wed,3,2,2,24
2016-02-24 04:00:00,22,wed,4,2,2,24
2016-02-24 05:00:00,12,wed,5,2,2,24
2016-02-24 06:00:00,5,wed,6,2,2,24
2016-02-24 07:00:00,10,wed,7,2,2,24
2016-02-24 08:00:00,22,wed,8,2,2,24
2016-02-24 09:00:00,14,wed,9,2,2,24
2016-02-24 10:00:00,47,wed,10,2,2,24
2016-02-24 11:00:00,23,wed,11,2,2,24
2016-02-24 12:00:00,40,wed,12,2,2,24
2016-02-24 13:00:00,68,wed,13,2,2,24
2016-02-24 14:00:00,54,wed,14,2,2,24
2016-02-24 15:00:00,32,wed,15,2,2,24
2016-02-24 16:00:00,18,wed,16,2,2,24
2016-02-24 17:00:00,15,wed,17,2,2,24
2016-02-24 18:00:00,29,wed,18,2,2,24
2016-02-24 19:00:00,14,wed,19,2,2,24
2016-02-24 20:00:00,48,wed,20,2,2,24
2016-02-24 21:00:00,24,wed,21,2,2,24
2016-02-24 22:00:00,25,wed,22,2,2,24
2016-02-24 23:00:00,24,wed,23,2,2,24
2016-02-25 00:00:00,24,thur,0,3,2,25
2016-02-25 01:00:00,13,thur,1,3,2,25
2016-02-25 02:00:00,5,thur,2,3,2,25
2016-02-25 03:00:00,14,thur,3,3,2,25
2016-02-25 04:00:00,9,thur,4,3,2,25
2016-02-25 05:00:00,8,thur,5,3,2,25
2016-02-25 06:00:00,6,thur,6,3,2,25
2016-02-25 07:00:00,9,thur,7,3,2,25
2016-02-25 08:00:00,41,thur,8,3,2,25
2016-02-25 09:00:00,19,thur,9,3,2,25
2016-02-25 10:00:00,10,thur,10,3,2,25
2016-02-25 11:00:00,7,thur,11,3,2,25
2016-02-25 12:00:00,26,thur,12,3,2,25
2016-02-25 13:00:00,24,thur,13,3,2,25
2016-02-25 14:00:00,36,thur,14,3,2,25
2016-02-25 15:00:00,41,thur,15,3,2,25
2016-02-25 16:00:00,37,thur,16,3,2,25
2016-02-25 17:00:00,30,thur,17,3,2,25
2016-02-25 18:00:00,30,thur,18,3,2,25
2016-02-25 19:00:00,35,thur,19,3,2,25
2016-02-25 20:00:00,25,thur,20,3,2,25
2016-02-25 21:00:00,20,thur,21,3,2,25
2016-02-25 22:00:00,52,thur,22,3,2,25
2016-02-25 23:00:00,13,thur,23,3,2,25
2016-02-26 00:00:00,18,fri,0,4,2,26
2016-02-26 01:00:00,13,fri,1,4,2,26
2016-02-26 02:00:00,6,fri,2,4,2,26
2016-02-26 03:00:00,20,fri,3,4,2,26
2016-02-26 04:00:00,20,fri,4,4,2,26
2016-02-26 05:00:00,6,fri,5,4,2,26
2016-02-26 06:00:00,6,fri,6,4,2,26
2016-02-26 07:00:00,9,fri,7,4,2,26
2016-02-26 08:00:00,14,fri,8,4,2,26
2016-02-26 09:00:00,12,fri,9,4,2,26
2016-02-26 10:00:00,16,fri,10,4,2,26
2016-02-26 11:00:00,16,fri,11,4,2,26
2016-02-26 12:00:00,12,fri,12,4,2,26
2016-02-26 13:00:00,10,fri,13,4,2,26
2016-02-26 14:00:00,22,fri,14,4,2,26
2016-02-26 15:00:00,29,fri,15,4,2,26
2016-02-26 16:00:00,13,fri,16,4,2,26
2016-02-26 17:00:00,20,fri,17,4,2,26
2016-02-26 18:00:00,9,fri,18,4,2,26
2016-02-26 19:00:00,22,fri,19,4,2,26
2016-02-26 20:00:00,26,fri,20,4,2,26
2016-02-26 21:00:00,37,fri,21,4,2,26
2016-02-26 22:00:00,23,fri,22,4,2,26
2016-02-26 23:00:00,27,fri,23,4,2,26
2016-02-27 00:00:00,37,sat,0,5,2,27
2016-02-27 01:00:00,30,sat,1,5,2,27
2016-02-27 02:00:00,31,sat,2,5,2,27
2016-02-27 03:00:00,7,sat,3,5,2,27
2016-02-27 04:00:00,21,sat,4,5,2,27
2016-02-27 05:00:00,17,sat,5,5,2,27
2016-02-27 06:00:00,7,sat,6,5,2,27
2016-02-27 07:00:00,12,sat,7,5,2,27
2016-02-27 08:00:00,11,sat,8,5,2,27
2016-02-27 09:00:00,10,sat,9,5,2,27
2016-02-27 10:00:00,22,sat,10,5,2,27
2016-02-27 11:00:00,30,sat,11,5,2,27
2016-02-27 12:00:00,36,sat,12,5,2,27
2016-02-27 13:00:00,23,sat,13,5,2,27
2016-02-27 14:00:00,23,sat,14,5,2,27
2016-02-27 15:00:00,24,sat,15,5,2,27
2016-02-27 16:00:00,28,sat,16,5,2,27
2016-02-27 17:00:00,20,sat,17,5,2,27
2016-02-27 18:00:00,21,sat,18,5,2,27
2016-02-27 19:00:00,28,sat,19,5,2,27
2016-02-27 20:00:00,34,sat,20,5,2,27
2016-02-27 21:00:00,16,sat,21,5,2,27
2016-02-27 22:00:00,16,sat,22,5,2,27
2016-02-27 23:00:00,10,sat,23,5,2,27
2016-02-28 00:00:00,4,sun,0,6,2,28
2016-02-28 01:00:00,16,sun,1,6,2,28
2016-02-28 02:00:00,17,sun,2,6,2,28
2016-02-28 03:00:00,30,sun,3,6,2,28
2016-02-28 04:00:00,8,sun,4,6,2,28
2016-02-28 05:00:00,2,sun,5,6,2,28
2016-02-28 06:00:00,15,sun,6,6,2,28
2016-02-28 07:00:00,25,sun,7,6,2,28
2016-02-28 08:00:00,18,sun,8,6,2,28
2016-02-28 09:00:00,12,sun,9,6,2,28
2016-02-28 10:00:00,11,sun,10,6,2,28
2016-02-28 11:00:00,29,sun,11,6,2,28
2016-02-28 12:00:00,25,sun,12,6,2,28
2016-02-28 13:00:00,27,sun,13,6,2,28
2016-02-28 14:00:00,11,sun,14,6,2,28
2016-02-28 15:00:00,42,sun,15,6,2,28
2016-02-28 16:00:00,18,sun,16,6,2,28
2016-02-28 17:00:00,19,sun,17,6,2,28
2016-02-28 18:00:00,17,sun,18,6,2,28
2016-02-28 19:00:00,17,sun,19,6,2,28
2016-02-28 20:00:00,17,sun,20,6,2,28
2016-02-28 21:00:00,32,sun,21,6,2,28
2016-02-28 22:00:00,32,sun,22,6,2,28
2016-02-28 23:00:00,18,sun,23,6,2,28
2016-02-29 00:00:00,23,mon,0,0,2,29
2016-02-29 01:00:00,15,mon,1,0,2,29
2016-02-29 02:00:00,8,mon,2,0,2,29
2016-02-29 03:00:00,15,mon,3,0,2,29
2016-02-29 04:00:00,26,mon,4,0,2,29
2016-02-29 05:00:00,25,mon,5,0,2,29
2016-02-29 06:00:00,13,mon,6,0,2,29
2016-02-29 07:00:00,18,mon,7,0,2,29
2016-02-29 08:00:00,10,mon,8,0,2,29
2016-02-29 09:00:00,14,mon,9,0,2,29
2016-02-29 10:00:00,12,mon,10,0,2,29
2016-02-29 11:00:00,9,mon,11,0,2,29
2016-02-29 12:00:00,7,mon,12,0,2,29
2016-02-29 13:00:00,6,mon,13,0,2,29
2016-02-29 14:00:00,33,mon,14,0,2,29
2016-02-29 15:00:00,56,mon,15,0,2,29
2016-02-29 16:00:00,35,mon,16,0,2,29
2016-02-29 17:00:00,35,mon,17,0,2,29
2016-02-29 18:00:00,34,mon,18,0,2,29
2016-02-29 19:00:00,38,mon,19,0,2,29
2016-02-29 20:00:00,23,mon,20,0,2,29
2016-02-29 21:00:00,40,mon,21,0,2,29
2016-02-29 22:00:00,37,mon,22,0,2,29
2016-02-29 23:00:00,25,mon,23,0,2,29
2016-03-01 00:00:00,21,tue,0,1,3,1
2016-03-01 01:00:00,32,tue,1,1,3,1
2016-03-01 02:00:00,13,tue,2,1,3,1
2016-03-01 03:00:00,19,tue,3,1,3,1
2016-03-01 04:00:00,10,tue,4,1,3,1
2016-03-01 05:00:00,18,tue,5,1,3,1
2016-03-01 06:00:00,40,tue,6,1,3,1
2016-03-01 07:00:00,23,tue,7,1,3,1
2016-03-01 08:00:00,10,tue,8,1,3,1
2016-03-01 09:00:00,13,tue,9,1,3,1
2016-03-01 10:00:00,25,tue,10,1,3,1
2016-03-01 11:00:00,15,tue,11,1,3,1
2016-03-01 12:00:00,11,tue,12,1,3,1
2016-03-01 13:00:00,10,tue,13,1,3,1
2016-03-01 14:00:00,31,tue,14,1,3,1
2016-03-01 15:00:00,14,tue,15,1,3,1
2016-03-01 16:00:00,16,tue,16,1,3,1
2016-03-01 17:00:00,32,tue,17,1,3,1
2016-03-01 18:00:00,15,tue,18,1,3,1
2016-03-01 19:00:00,16,tue,19,1,3,1
2016-03-01 20:00:00,23,tue,20,1,3,1
2016-03-01 21:00:00,20,tue,21,1,3,1
2016-03-01 22:00:00,29,tue,22,1,3,1
2016-03-01 23:00:00,37,tue,23,1,3,1
2016-03-02 00:00:00,18,wed,0,2,3,2
2016-03-02 01:00:00,13,wed,1,2,3,2
2016-03-02 02:00:00,16,wed,2,2,3,2
2016-03-02 03:00:00,12,wed,3,2,3,2
2016-03-02 04:00:00,14,wed,4,2,3,2
2016-03-02 05:00:00,7,wed,5,2,3,2
2016-03-02 06:00:00,9,wed,6,2,3,2
